time,cg_disp,cg_pitch,tip_disp,CS1,CS2,CS3
2.5250981308411213,-0.00013911768760130298,-0.0010431026791921042,0.036771506710933474,-0.0004218825769465688,-0.0059876602784417025,-0.055243253639072495
2.528302570093458,-0.00013087040175084895,-0.000572388328667668,0.036392729119070676,-0.00041469271116134285,-0.005745478498668451,-0.05267819355511991
2.5315070093457943,-0.0001218300802804171,-9.69020160410182e-05,0.03578898825504816,-0.0004050016086530469,-0.005469132038260342,-0.04978565106497858
2.534711448598131,-0.00011205524288537843,0.00038027433796142273,0.03496575888345992,-0.0003928774797102644,-0.005160431262152121,-0.04658917390296276
2.5379158878504673,-0.00010160909284742621,0.0008556636190824701,0.03393014655846639,-0.00037840283996946265,-0.004821362413650246,-0.04311990647108705
2.5411203271028038,-9.055910464228698e-05,0.001325473585355736,0.03269062771851336,-0.00036167384942095346,-0.004454081268405799,-0.03940984480784692
2.5443247663551403,-7.897650135770818e-05,0.0017857065165107103,0.03125687145206321,-0.0003427996433810708,-0.004060907135961875,-0.035486132583381964
2.5475292056074768,-6.693564413697121e-05,0.0022322995771054187,0.02963962801236463,-0.00032190168933487475,-0.003644311903707588,-0.03136969001055025
2.550733644859813,-5.4513383898644764e-05,0.0026612984635576028,0.027850608774113623,-0.0002991131453270501,-0.003206902798612413,-0.027078481287858624
2.5539380841121493,-4.1788428833393316e-05,0.0030690552193165335,0.025902293016452495,-0.0002745781629593402,-0.0027514016330993413,-0.022632934992512354
2.5571425233644858,-2.8840760862360416e-05,0.0034524200895604245,0.02380766188019431,-0.0002484510843991967,-0.002280625080655489,-0.018059897797271917
2.5603469626168223,-1.575110509848521e-05,0.0038088819274762933,0.02157993716279723,-0.00022089551809476428,-0.001797469210286417,-0.013392582975653709
2.5635514018691588,-2.600435885639632e-06,0.0041366146634778875,0.019232435929810318,-0.00019208331890011398,-0.0013048982112574556,-0.008666588724692292
2.5667558411214952,1.0530498269767701e-05,0.004434411196936793,0.016778608732347104,-0.00016219351971213589,-0.0008059341980171698,-0.003914514237232763
2.5699602803738317,2.3561637267407566e-05,0.004701525167222458,0.014232237854070462,-0.00013141125500389046,-0.0003036439807723133,0.0008374498086246007
2.573164719626168,3.641405336965019e-05,0.00493747790291572,0.011607685008372622,-9.992669306252342e-05,0.0001988801384817114,0.005568716795010642
2.5763691588785047,4.901036477731988e-05,0.005141897564508918,0.008920051933110747,-6.793396465567183e-05,0.0006985458154315632,0.01025962140845902
2.579573598130841,6.12751121612205e-05,0.0053144305811126365,0.006185168149745336,-3.563005063732519e-05,0.0011922892514340294,0.014885833276037763
2.5827780373831777,7.313510497121538e-05,0.005454722456029398,0.003419416172668332,-3.2135855760585196e-06,0.0016771015399291323,0.019415778790479288
2.5859824766355137,8.451976065631496e-05,0.005562437694500503,0.0006394867635130313,2.9116435222343245e-05,0.0021500484365464274,0.023813118530257173
2.58918691588785,9.536146485157525e-05,0.005637287960740907,-0.002137824092319174,6.11620063802325e-05,0.002608283540165995,0.028042771655381514
2.5923913551401867,0.0001055959645360037,0.005679052698017571,-0.004895715586146233,9.272745347994676e-05,0.0030490590401052635,0.03207650625104015
2.595595794392523,0.0001151627785633996,0.00568759310695292,-0.0076174009413255625,0.0001236207151019964,0.0034697387696430502,0.0358945542855219
2.5988002336448597,0.00012400559021805908,0.005662869512623256,-0.010286124107732471,0.00015365455953612035,0.003867815339937144,0.039482540765025796
2.602004672897196,0.0001320725892082216,0.005604970394311102,-0.01288525432447411,0.00018264775865791665,0.004240929489987944,0.04282605084759868
2.6052091121495327,0.0001393167526152009,0.005514149808242304,-0.01539847927085989,0.0002104262375989941,0.004586888142630226,0.04590641915154523
2.608413551401869,0.00014569607837504385,0.00539085476057129,-0.017810044399382986,0.00023682419548009748,0.0049036784125206685,0.048700344456037575
2.6116179906542056,0.00015117379659839104,0.005235717545830529,-0.020104948579362916,0.0002616851713139703,0.0051894767618567315,0.05118354137995779
2.614822429906542,0.00015571857979439742,0.005049501903835572,-0.02226903208231574,0.00028486301947012565,0.0054426544613666045,0.05333621389183113
2.6180268691588786,0.00015930475925167762,0.004833024314227007,-0.024288968101025817,0.00030622275879625314,0.00566178205217586,0.05514693442209206
2.621231308411215,0.00016191253998659358,0.00458710119500007,-0.026152239464401955,0.000325641269525094,0.0058456360396965884,0.05661229206589026
2.624435747663551,0.00016352819514988832,0.004312571785576839,-0.027847202533999263,0.0003430078406761349,0.005993209560536193,0.05773230782943271
2.6276401869158876,0.00016414421652044165,0.0040104087536588,-0.029363289334514476,0.0003582246117589021,0.006103725194836726,0.05850463599017624
2.630844626168224,0.00016375940462958537,0.003681878847424573,-0.03069130728282791,0.0003712069764413137,0.006176644717540932,0.05892176245764247
2.6340490654205606,0.00016237889748500363,0.003328689057659335,-0.031823723375968706,0.0003818839928917376,0.006211670735458506,0.05897348964542573
2.637253504672897,0.00016001414914962203,0.0029530644383219183,-0.032754811338522906,0.0003901987860466078,0.006208739599389235,0.05865313558285861
2.6404579439252336,0.0001566828670731816,0.002557738952314903,-0.0334806038693102,0.0003961088797040485,0.0061680103938778295,0.0579630714969048
2.64366238317757,0.00015240890138657663,0.0021458762663030145,-0.03399868910855537,0.00039958640098888864,0.006089856767152021,0.05691568826774058
2.6468668224299066,0.00014722206520492674,0.001720954807079564,-0.03430796038481346,0.00040061814920117083,0.005974865423652754,0.055529133443758594
2.650071261682243,0.00014115786515211042,0.001286644517061645,-0.034408428476692655,0.00039920557345656514,0.005823839648485509,0.053820734687214315
2.6532757009345795,0.0001342571401137861,0.0008466822825978948,-0.03430114058815923,0.00039536472029797273,0.0056378021709354315,0.051802501896818794
2.656480140186916,0.00012656563563146186,0.0004047396797048449,-0.03398816902764849,0.0003891261802098538,0.005417991828991398,0.04948153166081317
2.659684579439252,0.0001181335622033579,-3.571778794867599e-05,-0.03347259212800543,0.0003805350037548437,0.005165852749011052,0.046864689636657964
2.6628890186915886,0.00010901518268979036,-0.0004715634394027471,-0.03275841366402154,0.0003696505191294977,0.004883019739086516,0.04396409158796092
2.666093457943925,9.926844710697418e-05,-0.0009001043099002926,-0.03185043499320883,0.0003565459957747345,0.0045713053051990755,0.04079965485464864
2.6692978971962615,8.895466123940542e-05,-0.0013191084410972846,-0.03075415584241422,0.00034130815153613403,0.004232691044393865,0.03739726921655128
2.672502336448598,7.813815936927828e-05,-0.0017267494014716125,-0.029475786361642723,0.00032403654887963595,0.0038693217359707347,0.03378408031297225
2.6757067757009345,6.688595771591563e-05,-0.0021214776537294465,-0.02802239770343161,0.000304842935677444,0.0034834977525669366,0.029984056600054387
2.678911214953271,5.526738454507523e-05,-0.00250185485941573,-0.026402155319895364,0.0002838505589506006,0.003077661999158928,0.02601657572525426
2.6821156542056075,4.335369801633777e-05,-0.002866403913217883,-0.02462452097799431,0.00026119344280940764,0.002654380430307032,0.021898776187747902
2.685320093457944,3.121770414185794e-05,-0.0032135225801835214,-0.022700316452912,0.0002370155993877281,0.0022163181899728297,0.01765014247544114
2.6885245327102805,1.8933377666246742e-05,-0.0035414793558250245,-0.020641611207847493,0.00021147013988716628,0.001766215182884982,0.013296404018359449
2.691728971962617,6.575476187865132e-06,-0.0038484721886871943,-0.018461486565948076,0.00018471826759980996,0.0013068649285119676,0.008870086548793616
2.694933411214953,-5.780869923219256e-06,-0.004132708373372974,-0.016173783763552937,0.0001569281624416017,0.0008410986896806457,0.004407045116245213
2.6981378504672895,-1.806060522647355e-05,-0.004392468413623447,-0.013792931562271583,0.00012827379711556917,0.00037177369496267274,-5.903458614064467e-05
2.701342289719626,-3.0189232110640856e-05,-0.004626139690682403,-0.011333884140561142,9.893373840937538e-05,-9.82382769087119e-05,-0.004500712798081975
2.7045467289719625,-4.209330808871109e-05,-0.004832230021369723,-0.008812122197978108,6.90899722146207e-05,-0.0005660657470418267,-0.008896859160374838
2.707751168224299,-5.3700927477541204e-05,-0.005009380965309575,-0.0062436306674775194,3.8926758311501076e-05,-0.0010288571554120161,-0.013228745854061386
2.7109556074766354,-6.494216355367682e-05,-0.005156390757642928,-0.003644789515129658,8.629493272495812e-06,-0.0014838032228654745,-0.01747485665375502
2.714160046728972,-7.574946639683021e-05,-0.005272238007659928,-0.0010321791898461332,-2.1616444372763732e-05,-0.0019281579907466369,-0.021607991537417527
2.7173644859813084,-8.605803420073759e-05,-0.005356088465507039,0.0015776372662212046,-5.162686821371369e-05,-0.0023592553050409445,-0.0255966738837019
2.720568925233645,-9.580618643095993e-05,-0.005407275495672849,0.004168279015479893,-8.121994325383554e-05,-0.0027745207539172077,-0.029409868644188177
2.7237733644859814,-0.00010493575708461823,-0.005425262473843043,0.006723622267176062,-0.00011021728145645897,-0.0031714820879963964,-0.03302181852832284
2.726977803738318,-0.00011339250368098742,-0.00540961141595985,0.009227816093217414,-0.00013844494418466943,-0.003547781537013083,-0.03641393311694556
2.730182242990654,-0.00012112650930064981,-0.005359989489735281,0.011665319011415466,-0.0001657343578229473,-0.00390119137622701,-0.039572759642479576
