time,cg_disp,cg_pitch,tip_disp
8.334746495327103,1.827572001373586,0.24710077687627535,1.9949620047233274
8.337950934579439,1.8281451106317075,0.24921113352745858,1.970170298949736
8.341155373831775,1.8287539407168205,0.24984574375010632,1.933589571886129
8.344359813084113,1.8293949764860151,0.248996480691456,1.8854025864366322
8.347564252336449,1.8300645009132566,0.24666401770495638,1.825861662656628
8.350768691588785,1.8307586165978453,0.24285785041445904,1.7552873823693946
8.353973130841121,1.8314732684089103,0.2375962663245819,1.674066884095975
8.357177570093457,1.8322042671346157,0.23090626198541017,1.582651757235733
8.360382009345795,1.8329473139984178,0.22282340805290904,1.4815555468248056
8.36358644859813,1.833698025899149,0.2133916629179384,1.37135088253229
8.366790887850467,1.8344519612269874,0.20266313589788196,1.2526662478210884
8.369995327102803,1.835204646103513,0.1906978012894597,1.1261824073909676
8.37319976635514,1.8359516008910701,0.1775631648671973,0.9926285131209944
8.376404205607477,1.8366883668146012,0.16333388468122156,0.8527779107196783
8.379608644859813,1.8374105325379637,0.14809134826508352,0.7074436711549053
8.382813084112149,1.8381137605365416,0.13192320861402493,0.5574738726551446
8.386017523364485,1.838793813108721,0.11492288153940254,0.40374666063443404
8.389221962616823,1.83944657787045,0.09718900724543705,0.24716511428737714
8.392426401869159,1.8400680925797603,0.07882487920629294,0.08865194982152547
8.395630841121495,1.840654569141636,0.05993784363883003,-0.07085590865963201
8.39883528037383,1.8412024166480672,0.04063867306315554,-0.23041285874183604
8.402039719626169,1.8417082633134496,0.021040917614887637,-0.38907021718542634
8.405244158878505,1.8421689771716243,0.0012602379179148867,-0.545881852242422
8.40844859813084,1.8425816854078418,-0.018586276555183433,-0.6999098174280097
8.411653037383177,1.8429437922066716,-0.03838079961433798,-0.8502299532568356
8.414857476635515,1.8432529950053445,-0.05800546688382576,-0.9959374235418048
8.41806191588785,1.84350729905118,-0.07734307659628602,-1.1361521531403778
8.421266355140187,1.8437050301715199,-0.09627778848655767,-1.270024134519122
8.424470794392523,1.843844845674971,-0.11469581662408689,-1.3967385711882316
8.427675233644859,1.8439257433136058,-0.1324861120499633,-1.5155208269299814
8.430879672897197,1.8439470682471064,-0.14954103113820166,-1.625641150804628
8.434084112149533,1.843908517961543,-0.16575698567924346,-1.7264191491595953
8.437288551401869,1.84381014510748,-0.18103507078416037,-1.8172279772877566
8.440492990654205,1.8436523582344055,-0.19528166682774528,-1.8974982249714822
8.443697429906543,1.8434359204108937,-0.20840901178549082,-1.9667214719018242
8.446901869158879,1.8431619457324775,-0.22033574047320423,-2.0244534908653278
8.450106308411215,1.842831893731764,-0.23098738737064534,-2.0703170786306466
8.45331074766355,1.8424475617178815,-0.24029684990559969,-2.1040044966283857
8.456515186915887,1.8420110750846985,-0.24820480929559732,-2.125279505784863
8.459719626168225,1.8415248756394842,-0.2546601062925659,-2.133978982229865
8.46292406542056,1.8409917080155846,-0.2596200694492632,-2.130014103037483
8.466128504672897,1.8404146042442464,-0.26305079382010915,-2.1133710936675034
8.469332943925233,1.8397968665719084,-0.2649273683154494,-2.0841115313430545
8.47253738317757,1.839142048619945,-0.26523405023965085,-2.0423722012177925
8.475741822429907,1.8384539349939815,-0.2639643858540775,-1.9883645048399026
8.478946261682243,1.8377365194594686,-0.26112127611385827,-1.9223734230938039
8.482150700934579,1.8369939818090562,-0.25671698703390067,-1.8447560384740311
8.485355140186917,1.8362306635554781,-0.2507731044486793,-1.7559396241972645
8.488559579439253,1.8354510425910406,-0.24332043324600716,-1.6564193102670903
8.491764018691589,1.8346597069613677,-0.23439884147953588,-1.5467553391528603
8.494968457943925,1.8338613279067688,-0.22405705009723328,-1.4275699262141623
8.49817289719626,1.833060632329387,-0.21235236935947482,-1.299543742384309
8.501377336448598,1.8322623748481646,-0.19935038335440491,-1.1634120389101643
8.504581775700935,1.8314713096065849,-0.1851245843432501,-1.0199604361221652
8.50778621495327,1.8306921620001086,-0.1697559589790195,-0.8700204002667182
8.510990654205607,1.8299296004911774,-0.15333252873554878,-0.7144644343604779
8.514195093457944,1.829188208679645,-0.13594884715954933,-0.5542010108087028
8.51739953271028,1.828472457795476,-0.1177054568170456,-0.39016927515393
8.520603971962617,1.8277866797785205,-0.09870830904825806,-0.22333355177445846
8.523808411214953,1.8271350411071916,-0.0790681498715899,-0.05467768362437249
8.527012850467289,1.8265215175338778,-0.05889987558649456,0.114800760809543
8.530217289719626,1.8259498698800158,-0.03832186181429714,0.2840963792697242
8.533421728971962,1.8254236210378774,-0.017455269883128854,0.45220189145518014
8.536626168224299,1.8249460343194126,0.003576665393529622,0.6181141234761979
8.539830607476635,1.8245200932848624,0.024649362375834965,0.7808399855225624
8.543035046728972,1.8241484831754804,0.04563762942898675,0.9394024071680385
8.546239485981308,1.8238335740655032,0.06641640758761189,1.092846194884903
8.549443925233644,1.8235774058386391,0.08686151466072933,1.2402437767072938
8.55264836448598,1.823381675083787,0.10685038635416709,1.3807007995582885
8.555852803738318,1.823247723993572,0.1262628099812455,1.513361545537894
8.559057242990654,1.8231765313376083,0.144981646354711,1.6374141344504964
8.56226168224299,1.8231687055702726,0.16289353550673663,1.7520954810238587
8.565466121495326,1.8232244801202608,0.17988958197123603,1.8566959766300233
8.568670560747663,1.8233437108963668,0.19586601548305688,1.95056386685576
8.571875,1.8235258760308573,0.21072482309823112,2.0331092979807193
8.575079439252336,1.8237700778685766,0.22437434891267005,2.1038080072999708
8.578283878504672,1.8240750471966,0.23672985774747463,2.162204634267178
8.581488317757008,1.8244391496958892,0.24771405937291485,2.2079156316253936
8.584692757009346,1.824860394583164,0.25725759005862464,2.240631758021335
8.587897196261682,1.8253364453980572,0.2652994484663261,2.260120136048727
8.591101635514018,1.8258646328777237,0.2717873831472182,2.2662258622180564
8.594306074766354,1.8264419698484886,0.2766782291730436,2.2588731579840142
8.59751051401869,1.8270651680519219,0.27993819172007456,2.238066053659885
8.600714953271028,1.827730656810968,0.2815430747381502,2.203888599794339
8.603919392523364,1.8284346034305479,0.2814784531686537,2.1565046033674617
8.6071238317757,1.8291729352164374,0.2797397875200146,2.0961568889671844
8.610328271028036,1.829941362986261,0.27633247996048205,2.0231660879224336
8.613532710280374,1.8307354059371932,0.27127187144016235,1.937928961181136
8.61673714953271,1.8315504177265038,0.26458317970441236,1.8409162645129844
8.619941588785046,1.832381613613437,0.25630137840757694,1.7326701673701574
8.623146028037382,1.8332240985041595,0.24647101788019354,1.6138012394345567
8.62635046728972,1.8340728957356658,0.2351459884448169,1.4849850214987041
8.629554906542056,1.8349229764296549,0.22238922751534335,1.346958199852297
8.632759345794392,1.8357692892434954,0.20827237205047808,1.2005144057622583
8.635963785046728,1.8366067903425343,0.1928753582609596,1.0464996639273316
8.639168224299064,1.8374304734161613,0.17628597078905314,0.8858075159460672
8.642372663551402,1.8382353995592535,0.15859934388488403,0.7193738468463886
8.645577102803738,1.8390167268409163,0.13991741739570843,0.5481714445734224
8.648781542056074,1.839769739383745,0.1203483506605443,0.3732043240070615
8.65198598130841,1.840489875779246,0.10000589766346524,0.19550184857078703
8.655190420560748,1.841172756668473,0.07900874704360919,0.016112683789033837
8.658394859813084,1.8418142113214218,0.0574798307867429,-0.16390138175550217
8.66159929906542,1.8424103030541503,0.035545605628917176,-0.34347171172574276
8.664803738317756,1.8429573533290937,0.01333531138338826,-0.5215291565796242
8.668008177570092,1.8434519643913565,-0.009019789446314954,-0.6970104098859323
8.67121261682243,1.843891040302076,-0.031387186284129745,-0.8688643486808988
8.674417056074766,1.8442718062390555,-0.05363390475884536,-1.0360583201132143
8.677621495327102,1.8445918259447693,-0.07562729601209699,-1.1975843368221353
8.680825934579438,1.8448490172125216,-0.09723582637675143,-1.3524651439167683
8.684030373831776,1.8450416653128565,-0.11832986275705537,-1.4997601210756226
8.687234813084112,1.845168434274302,-0.1387824490535146,-1.6385709841624296
8.690439252336448,1.8452283759450177,-0.15847006900671307,-1.7680472518516048
8.693643691588784,1.8452209367749208,-0.17727339088748142,-1.8873914440660005
8.696848130841122,1.845145962271233,-0.19507798954020905,-1.9958639805392475
8.700052570093458,1.8450036990941197,-0.21177504139613476,-2.092787749512627
8.703257009345794,1.8447947947729872,-0.2272619882171271,-2.177552318449943
8.70646144859813,1.844520295038139,-0.24144316550796055,-2.249617760692673
8.709665887850466,1.844181638776618,-0.2542303917436437,-2.3085180741727918
8.712870327102804,1.843780650635239,-0.26554351479300065,-2.35386417064323
8.71607476635514,1.843319531307832,-0.275310912174916,-2.3853464163669633
8.719279205607476,1.84280084555764,-0.28346994205471315,-2.402736707813064
8.722483644859812,1.8422275080393873,-0.2899673421723429,-2.4058900686271376
8.72568808411215,1.8416027669988482,-0.29475957419068616,-2.394745756956747
8.728892523364486,1.8409301859405809,-0.2978131112620564,-2.369327875100182
