v_inf,re,im
14.5,-202.995967825684,73.51418701738403
14.5,-198.83565509633493,73.56423504632619
14.5,-199.09906767083058,74.38925024385446
14.5,-199.58084627611603,75.43990902169257
14.5,-200.54245648705688,78.61166018683733
14.5,-201.0411499889512,80.2388380769413
14.5,-202.31232137541872,81.08414326517611
14.5,-202.78841791801122,81.6850758020356
14.5,-138.66558243900073,82.786811269427
14.5,-204.44756155471515,82.98283827055073
14.5,-201.57763111351426,83.67589902785376
14.5,-202.2368806666797,85.48026471050846
14.5,-200.316468541224,85.61554430491785
14.5,-171.41131201080825,86.58385494644074
14.5,-199.84260487543958,87.12713809810163
14.5,-96.53473845767748,88.08178205321677
14.5,-198.85967933807973,89.35046178144759
14.5,-2.866704018407377,89.94699205155783
14.5,-198.1362979868073,90.3052961100342
14.5,-198.97842387044065,90.72464969915394
14.5,-201.87716471466726,91.07835544680488
14.5,-12477.38373313131,94.32078651845035
14.5,-208.01239175769447,96.11581494983734
14.5,-183.3371780865336,101.40684793186244
14.5,-97.40374569817048,102.18175917131514
14.5,-209.32379370753947,102.34066376016709
14.5,-154.99717898617797,103.2562872318206
14.5,-48.98347199695007,104.03103049704201
14.5,-202.6766947194323,105.86094350624217
14.5,-198.90098307937865,106.50090449741774
14.5,-199.12159448309677,107.451462162824
14.5,-199.68266324674397,108.44433342830534
14.5,-200.65562149866693,111.83592362446525
14.5,-201.11131488831583,113.36167534905064
14.5,-202.44807307935127,114.29252447276615
14.5,-203.18107713637892,114.71760395387088
14.5,-15605.242146909914,114.86401254737217
14.5,-4613.461057567238,115.64470867716823
14.5,-204.4347615674435,116.01524128430518
14.5,-139.56730183937484,116.64912333835704
14.5,-201.37217801607352,116.74728249945882
14.5,-202.13256583968385,118.74645007094803
14.5,-200.16490690331148,118.8367433024176
14.5,-172.93518587541317,119.93206939813479
14.5,-199.6686972213369,120.33613444581208
14.5,-14891.869371951265,120.4557438198045
14.5,-99.205230511014,121.48538931957592
14.5,-198.68269982394744,122.32242977467043
14.5,-197.9464944388881,123.2641677734162
14.5,-198.94093700190527,123.47461068068372
14.5,-201.7688675917225,124.13678692128734
14.5,-14620.425107868023,128.4327719245984
14.5,-207.11743923660862,129.0682873859492
14.5,-6420.199457997878,130.82108819715305
14.5,-210.50770699752923,134.18621978179948
14.5,-183.85313458093546,134.8707724990881
14.5,-98.7865556044897,135.55851608878015
14.5,-156.2101062722699,136.53238219062987
14.5,-51.236379652419465,136.9127509545079
14.5,-13380.913485994226,138.31610384170668
14.5,-202.04970760467845,138.67118768481217
14.5,-198.9838469545579,139.43424214999396
14.5,-199.16629396096,140.58718292330514
14.5,-199.7845572135446,141.4598522649371
14.5,-200.78521376369181,145.13472945678555
14.5,-201.14701858764576,146.51415473677872
14.5,-202.7936631244791,147.25953668359566
14.5,-203.24955287995093,147.79526603107433
14.5,-204.23307666812448,149.03074757074367
14.5,-201.17096738096063,149.88257364139582
14.5,-1.2377052250109228,150.3846564544553
14.5,-140.56515421563466,150.4410794918906
14.5,-202.01503253000263,152.05055764541686
14.5,-200.02316616471333,152.06991230908204
14.5,-174.247454935121,153.1332034553369
14.5,-199.57656828790664,153.583290590189
14.5,-101.22587445411878,154.60126302336406
14.5,-198.558608854505,155.2410003104584
14.5,-198.7193938719046,156.19757901761815
14.5,-197.8106722846001,156.26100377030156
14.5,-201.6615545678605,157.23701479108925
14.5,-206.23801938128102,162.44792273947667
14.5,-12696.544904863375,163.91455005399328
14.5,-210.03479060143707,165.7942961666175
14.5,-184.3897573962082,168.13176606194065
14.5,-99.96759212544991,168.8877436934327
14.5,-157.14048913149864,169.67023500986892
14.5,-52.93268732102769,169.90552297776722
14.5,-201.5165565037373,171.78786254583846
14.5,-199.04743928582755,172.3501011720664
14.5,-199.26908018506492,173.76876508137386
14.5,-199.89441982476285,174.47415152122701
14.5,-201.00907764835475,178.53607387388394
14.5,-201.15351070615688,179.67940625642322
14.5,-202.94475637493377,179.90778163919677
14.5,-203.35641171953137,181.21325680651944
14.5,-203.91011553672377,182.13772204048902
14.5,-201.00910108540867,183.05398608410667
14.5,-141.57863590475074,184.12739091846015
14.5,-199.87873160960214,185.30111974496407
14.5,-201.93171048658746,185.40071415419425
14.5,-175.40988242089105,186.29746466128756
14.5,-199.59066627462465,186.78106501551238
14.5,-102.82518474965588,187.65853871300715
14.5,-198.3712243935195,188.03759129815882
14.5,-198.38565575732738,189.10599262759212
14.5,-197.71495215461803,189.291788490227
14.5,-201.6054462001762,190.35812342537804
14.5,-14642.517060836948,194.7697580235906
14.5,-205.57164715543155,196.1395152603806
14.5,-208.89468326841367,198.48731403075638
14.5,-184.88857487491637,201.27186838235502
14.5,-101.012405523607,202.15777506286483
14.5,-157.82851158735588,202.8265415666615
14.5,-54.274848883877375,202.9504928340743
14.5,-15494.700947793543,204.97502825871385
14.5,-201.10278719745193,205.0402899052881
14.5,-199.0567651099434,205.26533171711642
14.5,-199.44005636890546,206.96432053298494
14.5,-10189.392042127914,207.1232182575889
14.5,-14851.999412789166,207.30957769207419
14.5,-200.00348529218675,207.44994645635657
14.5,-1.1681520788530386,210.28794528177013
14.5,-201.50011976663046,211.94179256994389
14.5,-202.88591421750814,212.62390041017187
14.5,-201.04021667871422,212.89556981452054
14.5,-11345.316189311896,213.91430165907056
14.5,-203.7906958467949,214.61182916311265
14.5,-203.39343319720172,215.3823016701032
14.5,-200.88268126634554,216.2336595995773
14.5,-142.56257903684076,217.7067340843223
14.5,-199.6954445414189,218.55334001795424
14.5,-201.91843153537903,218.74907282526286
14.5,-176.46773522331154,219.45129249869422
14.5,-199.63047858810634,219.86228625615496
14.5,-15223.182124887835,220.01026138187626
14.5,-104.15958710896481,220.70773523126448
14.5,-198.0773805237362,220.8813221479158
14.5,-198.13948544386102,222.13960111734613
14.5,-197.63874054952282,222.34469530305088
14.5,-201.60300744536045,223.44733934908973
14.5,-205.15367314803987,229.99392460170256
14.5,-207.96886796465546,231.92442750344782
14.5,-185.34085902331304,234.3557290539511
14.5,-101.9433302556883,235.3767804113209
14.5,-55.34208853019783,236.049021828977
14.5,-158.3714799590092,236.08612189788477
14.5,-198.9999364530978,238.21668036232896
14.5,-200.78088322518965,238.36449946849092
14.5,-199.7117862788318,240.2059513112194
14.5,-200.01424732482363,240.3042810177834
14.5,-202.17274864567656,244.9871622930791
14.5,-202.69378367549268,245.5128938781475
14.5,-200.9574237659428,246.3349805973015
14.5,-204.22213011678693,247.69677229904548
14.5,-13558.872282151484,247.99502757112884
14.5,-203.00962436900986,248.98224224191506
14.5,-13791.770717315841,249.02618669667825
14.5,-200.7825037063393,249.4080390470709
14.5,-143.50301485851932,251.1883288534791
14.5,-199.48255089430413,251.90748178418778
14.5,-201.9428583524037,252.04687190382182
14.5,-177.44245309995011,252.59454635780807
14.5,-199.64324850218316,252.85097545768295
14.5,-105.31635948508656,253.73806940880445
14.5,-197.77542185714756,253.7922944158217
14.5,-197.98025925163418,255.19462442702547
14.5,-197.56228503948705,255.40558178789863
14.5,-201.61887240407444,256.45659963462396
14.5,-14965.84023934333,256.53253856576606
14.5,-204.96502431872617,263.94330699880413
14.5,-207.3125099460552,265.71508507259944
14.5,-15068.08689165096,266.66109715058803
14.5,-10713.635195669915,267.1635082753804
14.5,-185.75185435113255,267.41556739611406
14.5,-102.76833131285778,268.5596405678573
14.5,-1.5479432062374925,269.233000327887
14.5,-56.23687223669318,269.3288579030009
14.5,-158.88227489753547,269.4527569521549
14.5,-198.89552184042196,271.2360925304594
14.5,-200.5277359779661,271.74998363961475
14.5,-200.1191525851058,272.9540801240032
14.5,-199.80488571086764,273.6139524805253
14.5,-202.4459198055094,277.6420604747806
14.5,-19.039612215165885,277.91326996842713
14.5,-202.81190837671468,278.7138609706731
14.5,-201.03749713501696,279.8063092811386
14.5,-204.56497037298777,280.6587162769107
14.5,-200.68605322967733,282.57122580119307
14.5,-202.85804835045394,282.6315399881097
14.5,-144.392714301145,284.5716665717943
14.5,-201.9656574597566,285.3110272485332
14.5,-199.2791509740508,285.43727096637605
14.5,-199.67458849745574,285.6943064525349
14.5,-178.34335186641886,285.72563845729337
14.5,-106.31498685822679,286.7296540952719
14.5,-197.43315855911212,286.7670201217481
14.5,-197.86662935154885,288.2302641767043
14.5,-197.47859880043183,288.4649987702875
14.5,-201.57003327580202,289.37531574695413
14.5,-204.9918132597223,297.94071774958263
14.5,-206.8156746115727,299.8168724346638
14.5,-186.1232249029827,300.4673089703634
14.5,-103.49827011600841,301.73020712670393
14.5,-57.30873090735804,302.5951157936054
14.5,-159.43798419628703,302.85926859145843
14.5,-198.77120080152682,304.33576117416914
14.5,-15787.194807211219,304.3928461146361
14.5,-200.3712526870218,305.219178182407
14.5,-200.10010325348972,305.7868218401712
14.5,-199.92056969403166,306.8912204016397
14.5,-15921.619576827141,307.2659605494737
14.5,-14812.24153641431,308.15676500364924
14.5,-202.37393820625599,310.401700698331
14.5,-203.21807731602053,311.81548062429687
14.5,-201.20243436506797,313.1951903960505
14.5,-204.76789917757748,313.4702069784689
14.5,-200.57990573420446,315.74947013363203
14.5,-202.89506332014292,316.19804436436374
14.5,-145.21058478826743,317.8604682020277
14.5,-202.01617426505723,318.56420921193967
14.5,-199.7848412139163,318.64750524444054
14.5,-199.00621170043706,318.7984374989479
14.5,-179.1769971242837,318.84545659797317
14.5,-107.14898608415106,319.7119213545034
14.5,-197.05017593967779,319.8988110120868
14.5,-197.7534185269401,321.2431387547546
14.5,-197.38261413833766,321.51420732786846
14.5,-201.39038005946261,322.2829243722262
14.5,-11779.927660449614,322.8197437533049
14.5,-1.7867547254629177,327.7311864512218
14.5,-14318.513267025379,329.8052716755477
14.5,-205.15181532563037,331.95507442649995
14.5,-186.4564877566035,333.5231865304187
14.5,-206.49659221707037,334.37881324532106
14.5,-104.15883878545137,334.9017627401584
14.5,-58.20359419753388,335.63437872976203
14.5,-160.0403158496422,336.21731256557166
14.5,-198.65817257308726,337.5191627457223
14.5,-200.43294256777386,338.64217583270283
14.5,-199.87983905280007,338.8281057460729
14.5,-200.13766334924225,340.1947155966763
14.5,-202.13598403432388,343.18736861579686
14.5,-203.92172685868843,344.96780264416395
14.5,-204.62579728412229,346.1561863098032
14.5,-201.3306608040795,346.48869041909586
14.5,-200.48526085736225,348.96777305137493
14.5,-202.99092507780182,349.5857113830287
14.5,-145.93739393939887,351.0802353603996
14.5,-202.11916035353093,351.7316517626168
14.5,-199.72350081398778,351.7394086343506
14.5,-179.94900472240008,351.95577946841405
14.5,-198.81914130958438,352.01483050998564
14.5,-107.85632003432704,352.7261959267748
14.5,-196.72571266836934,353.2174432715077
14.5,-197.6172688026885,354.2466582776894
14.5,-197.26207434577313,354.5587343440784
14.5,-201.12071268052946,355.27397147797103
14.5,-205.29216331671154,366.0921395908825
14.5,-186.75744911997856,366.59198322554346
14.5,-104.76747065108961,368.06931169737805
14.5,-58.919125152039264,368.6872627264112
14.5,-160.63454004766038,369.48099426526323
14.5,-206.40617785018193,369.67179642468864
14.5,-198.59238504152208,370.7715022351459
14.5,-200.515092683137,371.9117061426475
14.5,-199.74556997006016,372.0931419303374
14.5,-200.54877518266596,373.6179346971894
14.5,-7804.148516520615,375.1632549318712
14.5,-201.78995178691662,375.9505058522051
14.5,-205.07088923740005,377.47027383381266
14.5,-204.11054696154017,379.4437646439413
14.5,-201.33937878211827,379.7842110427114
14.5,-200.43837543380238,382.2285371879117
14.5,-203.00949315087138,382.83526863966034
14.5,-146.57481939183856,384.26294086581476
14.5,-202.16706679961035,384.754198867833
14.5,-199.61400707895507,384.9089350428829
14.5,-2.153991474820129,384.95874365117623
14.5,-180.66382321667953,385.05953998276635
14.5,-198.6348095700301,385.22464669638225
14.5,-108.48256890077963,385.7738496559626
14.5,-196.49749353052076,386.67982570630005
14.5,-197.45724977847746,387.24168359832277
14.5,-197.1210330536216,387.6217806193273
14.5,-200.83937628697453,388.34769969075046
14.5,-12310.445604713226,389.5128155188865
14.5,-15068.133190627595,393.8991410697572
14.5,-15569.308208196442,396.7893677945884
14.5,-187.03481598644967,399.6767435606087
14.5,-205.2137505804312,400.49850772063536
14.5,-105.32934186900118,401.2289462040298
14.5,-59.54082708997375,401.7669330869053
14.5,-161.16511369341748,402.6594749330574
14.5,-198.598012938784,404.0577261814458
14.5,-200.73397411756304,405.0382407385572
14.5,-199.66351826119606,405.3815080304234
14.5,-201.9473391354731,406.98022910537827
14.5,-15193.72608982856,407.6549247400557
14.5,-204.49449391490037,407.91676965217516
14.5,-207.91325488714182,408.5357355265814
14.5,-200.97594374362123,408.5457551612364
14.5,-204.0865025406655,412.9062428685434
14.5,-201.261362799182,413.199943622548
14.5,-200.47363975928252,415.51339329622726
14.5,-202.90117784239027,416.0258025246634
14.5,-147.13733774669655,417.42901036752426
14.5,-202.05247223668346,417.7137272029068
14.5,-199.49487160485128,418.1243864484751
14.5,-181.32633479618292,418.16126837153456
14.5,-198.4615741261792,418.4611191000381
14.5,-109.05069562911731,418.8423811927991
14.5,-197.31649189757272,420.21553971961333
14.5,-196.30714532519372,420.26008661432303
14.5,-196.99517944213355,420.7293922180725
14.5,-200.5551206634305,421.46410051354957
14.5,-187.29628078953766,432.77445293742755
14.5,-105.84753420324365,434.3810753194322
14.5,-60.09647894477878,434.8610164683418
14.5,-204.543587219442,435.0519713071014
14.5,-161.60368152092568,435.78787128246
14.5,-198.67627815984335,437.33342848996773
14.5,-200.82629807710927,437.8037517391172
14.5,-199.61238757100662,438.66673218505844
14.5,-201.98667365224298,439.3795234916489
14.5,-2.5539544048740117,440.8655927439367
14.5,-14923.291347144012,440.94069730265414
14.5,-200.17283395732704,442.0542954163346
14.5,-245.30205655969957,442.8950120056984
14.5,-203.29946453668018,443.19901332078524
14.5,-204.33131267749266,446.30209889712563
14.5,-211.5041765730522,446.62087044713877
14.5,-201.18440744507404,446.7656937699352
14.5,-200.6267772848934,448.79826772418227
14.5,-202.6473733218634,449.2265752000246
14.5,-147.63942543667537,450.58741233474353
14.5,-201.78389577476614,450.72767821036376
14.5,-181.94334128416608,451.26537322560887
14.5,-199.38175927515746,451.37248358482884
14.5,-198.3116663120367,451.7230144817976
14.5,-109.57102930104716,451.92288108426004
14.5,-197.2459842085038,453.2521974646053
14.5,-196.11350477250235,453.83298485346336
14.5,-196.90401213762829,453.90996748969593
14.5,-200.24926429473032,454.6334765877185
14.5,-15308.88398491011,454.69902784039743
14.5,-12001.994924338464,457.6191353592974
14.5,-317.77604215887015,465.768367082085
14.5,-187.54481658382775,465.8793102335197
14.5,-106.32567205050503,467.5271625508297
14.5,-60.59821417220278,467.96270002124504
14.5,-161.94518795880967,468.90370690671097
14.5,-203.2332726929144,469.14497870929466
14.5,-198.79944997836856,470.56194870369364
14.5,-200.6715679165196,470.7606698769618
14.5,-199.60625635401354,471.92632808202677
14.5,-202.49890538058057,472.91851788471706
14.5,-199.70690119489927,475.5165316410328
14.5,-202.7914105729765,477.8326163041652
14.5,-204.94645382682256,479.92477584900774
14.5,-201.1420405447906,480.446810640629
14.5,-200.98477171727032,482.0344369215354
14.5,-202.2365655514278,482.4987798869446
14.5,-148.091387220834,483.7416731538057
14.5,-201.4299638345124,483.8572846851276
14.5,-209.3318160261222,484.081902894192
14.5,-182.52303804605822,484.37465099117065
14.5,-199.28223884158422,484.63436835542035
14.5,-198.18769215186506,485.0031293079903
14.5,-110.0500574549,485.0105123515997
14.5,-15029.017610483797,485.1201137909301
14.5,-197.1939099706453,486.38829569347564
14.5,-196.84082942220752,487.14392412216284
14.5,-196.01376413142103,487.3491445785284
14.5,-199.95018570325325,487.8843131778895
14.5,-2.9921993386244035,495.12506563684707
14.5,-187.7801845925965,498.98734297811984
14.5,-106.76756476547683,500.66836324991004
14.5,-61.052919025396,501.0685654281624
14.5,-162.19824007629038,502.04076094041335
14.5,-202.03954212846594,502.58673178353143
14.5,-198.92256907539522,503.74480168712415
14.5,-200.6382021941979,503.8390646129611
14.5,-199.63132928722527,505.1293372369926
14.5,-203.04376214893207,506.5793104070347
14.5,-199.31938414570232,509.00599629466996
14.5,-13139.84361849723,510.45951524094085
14.5,-202.24679538970028,512.0735967204849
14.5,-15431.627283744798,512.5169360434974
14.5,-14644.337915629356,512.5461193101526
14.5,-205.16608101826066,514.1306660572113
14.5,-201.0391497032147,514.185286418708
14.5,-201.67312838739755,514.9286685633866
14.5,-201.69221416025658,516.1104093788673
14.5,-148.49995872461255,516.8939793136697
14.5,-201.07710849832839,517.0905261642936
14.5,-183.0752603950718,517.4895184120377
14.5,-199.1901608246927,517.8955162383014
14.5,-110.49357647613564,518.102017710042
14.5,-198.09212698387643,518.2984682620869
14.5,-207.10790168150993,519.0087484968058
14.5,-197.15883854768,519.585914104314
14.5,-196.81424889999442,520.3917767647761
14.5,-196.0264747266165,520.8187709214308
14.5,-199.70654854444638,521.1918317955156
14.5,-13769.568691505707,528.8112942733658
14.5,-188.00243578495653,532.0949894202286
14.5,-107.17687378106612,533.805199641127
14.5,-61.46488899208608,534.1767485134831
14.5,-162.38268103342224,535.2304231613598
14.5,-12862.573308338959,535.2713677886711
14.5,-201.14937260090267,536.0185279635263
14.5,-200.78233995541476,536.8074254699521
14.5,-199.0373571891086,536.9309338523677
14.5,-2383.7753143164814,538.0149119242068
14.5,-199.64616801602327,538.2581302852652
14.5,-203.41641750452908,539.9976092896708
14.5,-199.02201658577286,542.586565702747
14.5,-201.8732877915659,546.1281696343772
14.5,-3.426803737161236,547.3202360393872
14.5,-200.95466569052186,547.7512903991632
14.5,-202.26321873837756,547.9039065534341
14.5,-204.63296569607564,548.3982693201295
14.5,-201.44372278538455,549.8021597782808
14.5,-148.87017088374063,550.0471249997831
14.5,-200.71175685922773,550.3604290259062
14.5,-183.61047140597302,550.6048289838916
14.5,-199.09539740676308,551.1398157383086
14.5,-110.90720098869072,551.1933178651911
14.5,-198.03168163200544,551.5994158212357
14.5,-197.14462895463032,552.8072919246863
14.5,-205.47473200029503,553.2623077981174
14.5,-196.81542420525474,553.6223476813091
14.5,-196.1347996116221,554.2246650214208
14.5,-199.51165449699937,554.5017329426444
14.5,-188.208841034045,565.1963326560781
14.5,-15151.98899729282,565.3205429482529
14.5,-107.55679948585578,566.9372000968461
14.5,-61.83546126059954,567.2877816356022
14.5,-162.53479833447236,568.4995014775101
14.5,-200.1386006780071,569.3215292443616
14.5,-201.26621346683194,569.87627539557
14.5,-199.2143946840317,570.1839280206596
14.5,-199.61159902640415,571.3165711573247
14.5,-203.7322837532605,573.1902897890175
14.5,-198.86929123373915,576.279881466929
14.5,-201.9053648664834,579.5996813318181
14.5,-202.47136708916088,580.8823773129761
14.5,-200.95732295180008,581.4875493945821
14.5,-203.75400533764073,582.657721218633
14.5,-149.20773991694188,583.2048417840585
14.5,-201.16765854989237,583.5261346788765
14.5,-184.133968714319,583.7090850465758
14.5,-200.3166163529631,583.714690782307
14.5,-111.2944849407044,584.2770651763434
14.5,-198.95466027282362,584.3510449549245
14.5,-198.00411299380627,584.8884249519432
14.5,-197.1346939834711,586.0257704742382
14.5,-196.81255581394882,586.8201201154558
14.5,-204.18735249278583,587.2646620698181
14.5,-196.3089634970892,587.5470158587124
14.5,-199.3211014457411,587.8067255819658
14.5,-14939.595795360861,595.7908992752924
14.5,-3.8573631509655644,596.9521575064672
14.5,-188.38985506504068,598.2875974645527
14.5,-107.90882508279773,600.0626616427926
14.5,-62.163704980557874,600.4104478084209
14.5,-162.7117873207318,601.8558229770262
14.5,-199.5068202404157,602.5062811935857
14.5,-201.45823026520875,602.8547970209256
14.5,-199.5324780138819,603.7604426807103
14.5,-199.4780414455859,604.226029729908
14.5,-204.03610861214653,606.1878502445394
14.5,-13459.478048730094,607.877943171212
14.5,-198.90072183147063,610.1542630588822
14.5,-201.9816425387332,611.3293863719077
14.5,-200.80099617788488,615.3253211626735
14.5,-202.2539114701857,615.5393859771461
14.5,-202.86549217239528,616.3614870324237
14.5,-149.52127884610627,616.36957275343
14.5,-184.64156160831018,616.7903645505525
14.5,-199.90238650659035,617.1316600285713
14.5,-111.64994220723925,617.3436609863617
14.5,-201.03920232704124,617.4732595116593
14.5,-198.69581177743768,617.5855677423459
14.5,-197.9948505445815,618.1531551123479
14.5,-15426.613177029063,618.6438147583914
14.5,-197.0957364772464,619.2374904399013
14.5,-196.75865329916664,619.9975253155667
14.5,-196.5183077388844,620.7814018891053
14.5,-199.124595104568,621.1411082468111
14.5,-203.10534854848981,621.1725804127199
14.5,-14831.359250702679,625.2072140740239
14.5,-15084.12700496811,627.8552668110445
14.5,-188.53243562314617,631.3740560862756
14.5,-108.23071673722626,633.181207218405
14.5,-62.47654647366922,633.5702156718432
14.5,-162.97643050466655,635.2648840837421
14.5,-201.48998541715636,635.615056152347
14.5,-199.27047483383396,635.6866786177497
14.5,-200.10759106097606,637.2457336220957
14.5,-198.92275913683932,637.4057222755928
14.5,-20.245579638950968,637.7620327844785
14.5,-204.2661503764749,638.9612681580252
14.5,-201.37017119319125,642.6148643733752
14.5,-4.287999474192314,643.4340345014381
14.5,-198.8037543908734,644.3429875046089
14.5,-200.48217460288788,649.2934885201711
14.5,-149.82056254162435,649.5378753525051
14.5,-203.55228280098572,649.7488155148429
14.5,-185.12234811006712,649.8438256048148
14.5,-111.95682296610002,650.3971586508326
14.5,-201.03746320865474,650.4724746318359
14.5,-199.46657118759464,650.687601331809
14.5,-198.3432173326366,650.9494039382416
14.5,-197.99218345019597,651.407910002768
14.5,-201.0790184831638,651.7640231939188
14.5,-196.9979332387,652.4805005871376
14.5,-196.61235142325629,653.196043939145
14.5,-196.75567331124088,653.9473977232707
14.5,-198.9554536608592,654.5125473310986
14.5,-202.1827809772113,655.0515927535528
14.5,-5617.790986696551,658.4464428815387
14.5,-12429.953715244274,661.2745230675777
14.5,-15568.296256652948,664.0321238922479
14.5,-188.6289902889184,664.4711141591102
14.5,-108.52097579126348,666.298755095802
14.5,-62.82075950854639,666.7038529196667
14.5,-201.3275503722519,668.2754621022297
14.5,-163.35426285811366,668.6499959319203
14.5,-199.24878800334756,668.7847216312286
14.5,-200.56401849295267,670.6663678936663
14.5,-198.5432020999183,670.8016899922105
14.5,-204.27685150509348,671.5158695585784
14.5,-14420.681137700858,674.4280372879851
14.5,-200.56423214671617,674.6221336638922
14.5,-198.49855807202192,678.215103382369
14.5,-150.10929103678345,682.700695525134
14.5,-185.56698332355552,682.8737610005064
14.5,-200.20154657491398,683.4081240011811
14.5,-112.21460610887424,683.4610979748584
14.5,-204.28302918069338,684.1256969918539
14.5,-197.9367176503564,684.3582718465706
14.5,-199.10286236823765,684.3659131206017
14.5,-200.5234587607627,684.5910771861543
14.5,-198.04983523156747,684.7923843809579
14.5,-196.8635397250771,685.8138454705045
14.5,-4.632247392118786,686.0039113928098
14.5,-200.78056256806317,686.0954770187012
14.5,-196.38688365617892,686.4424336379634
14.5,-14920.938403998569,686.5818043610708
14.5,-197.0326697689436,687.0875608006681
14.5,-198.81846474856442,687.8814128486155
14.5,-201.38614584567136,688.9024611320216
14.5,-188.6838147545998,697.5963200484202
14.5,-108.78599856141331,699.4205892728353
14.5,-63.116256356603614,699.7955327257528
14.5,-200.97676956907398,700.9573536386125
14.5,-199.2125209841775,701.7442527441941
14.5,-163.8086683175357,701.9402936851307
14.5,-203.8299775365002,703.8943752128026
14.5,-201.26478420657153,704.0650019559475
14.5,-198.26311233773086,704.2801577588085
14.5,-199.58733943481204,707.421708714944
14.5,-4626.2372229871635,710.4714447097036
14.5,-198.3416359473611,711.7996898367469
14.5,-150.3830233691596,715.8518234161797
14.5,-185.9737779053556,715.887257031064
14.5,-112.44420898625825,716.5440283021741
14.5,-200.0609270004529,717.5560371753006
14.5,-197.71009803167897,717.7261746549043
14.5,-198.81162021230273,718.0887508425569
14.5,-198.03557428431398,718.3883895066724
14.5,-200.26658911028116,718.7586429817027
14.5,-205.1034661193648,718.9927213524956
14.5,-196.75207143132516,719.2544889560631
14.5,-196.1717444329343,719.7562067357018
14.5,-197.33475366495756,720.1958624929865
14.5,-200.48299786474132,720.296147133028
14.5,-198.66452013164337,721.2425969006619
14.5,-14732.673189844903,721.2519430449663
14.5,-200.66103381300624,722.7274620644312
14.5,-12339.76029029428,723.5719137184022
14.5,-4.950888412400468,723.8061219642824
14.5,-188.70844117015127,730.7598164462283
14.5,-109.03198184944867,732.5448751332574
14.5,-63.36976796315673,732.8897234993444
14.5,-200.4839021544386,733.7454706786344
14.5,-199.0561450044143,734.6471000316316
14.5,-164.27430653479584,735.1147722510449
14.5,-202.88032907310807,735.7488165047852
14.5,-15109.310140529955,737.0386199953272
14.5,-198.05187991630416,737.7760591834393
14.5,-15241.224327649325,737.8990759262297
14.5,-202.1017277717279,737.9561307434199
14.5,-14680.759648538638,739.685561425288
14.5,-198.82260746539293,740.7222901261546
14.5,-198.26655212093354,745.1622176002198
14.5,-186.34580343143642,748.8860881767505
14.5,-150.63619725051421,748.9919822675864
14.5,-112.65787323973255,749.6372518655459
14.5,-197.63759340254154,751.1054540379758
14.5,-200.1079318322156,751.6641363870878
14.5,-198.56834282791067,751.764445703373
14.5,-197.99289484754016,752.1275109704487
14.5,-196.7180449719702,752.7608586861834
14.5,-200.08565513283355,752.8115562984879
14.5,-196.0320640739666,753.1377607161755
14.5,-197.66657241788644,753.2637065138805
14.5,-200.31997514146573,754.4218939560591
14.5,-205.77706432115946,754.507719013244
14.5,-198.474636821512,754.6497254166434
14.5,-5.218787387773348,755.8735956488497
14.5,-199.95360368715745,756.5715853910557
14.5,-188.71186264758546,763.9660862355788
14.5,-109.26071323119706,765.6688927762863
14.5,-63.59676629046388,765.9878580367397
14.5,-199.91416074651065,766.6778785172299
14.5,-198.77627120254598,767.5818223972717
14.5,-202.25163794789756,767.7856815110059
14.5,-164.7024331421791,768.1941833044172
14.5,-11565.915083043028,770.7144244805789
14.5,-197.87153357194308,771.2988739733969
14.5,-202.35130699798665,771.9022038673388
14.5,-15696.71343765819,774.1395681404737
14.5,-198.3356880023316,774.1845197454463
14.5,-14460.072767490554,774.8909424657576
14.5,-11124.781910642847,777.7829523888859
14.5,-198.14591979019121,778.3384343576392
14.5,-285.3722005251233,780.8903435326587
14.5,-5.42511222409309,781.1753317946061
14.5,-186.6827531560501,781.8657816922852
14.5,-150.8667242468394,782.1251331630438
14.5,-112.85717868582307,782.7333863998421
14.5,-15088.723813466293,782.7932787397561
14.5,-197.64831587160018,784.4263214980232
14.5,-198.46892993279596,785.2841010205087
14.5,-200.40779364664056,785.6330222758039
14.5,-197.75909735753717,785.884659034934
14.5,-196.84708542557803,786.2443731214604
14.5,-198.05015946541735,786.5160174513694
14.5,-195.99407205944445,786.545557101253
14.5,-199.8148545213566,786.6838407509412
14.5,-198.2886309326304,788.1573143204869
14.5,-200.1890923727548,788.4596741623878
14.5,-199.3015408365874,790.5053529462954
14.5,-205.6750236664751,790.5298562201414
14.5,-491.6503968741606,796.6273314948542
14.5,-188.70117096184603,797.223772273582
14.5,-5.566145215175707,798.7224637033426
14.5,-109.47261073494057,798.7915462770789
14.5,-63.801789151163405,799.0873457171527
14.5,-199.32996945056811,799.7472544628456
14.5,-201.50955803029584,800.2828266584634
14.5,-198.41866644999195,800.5904299613265
14.5,-165.0730340752538,801.2110970483986
14.5,-197.73517988131158,804.8657851338828
14.5,-202.6437537118132,805.73172634579
14.5,-198.04739649720716,807.6482873871743
14.5,-5.637263889243483,807.7205561350559
14.5,-197.8799817120076,811.4359222487597
14.5,-186.97651902829878,814.8217575404274
14.5,-151.07547358269747,815.2551046789306
14.5,-113.04127301898114,815.8295892650461
14.5,-4303.702945345367,816.4452717661392
14.5,-197.67687770315646,817.6617273461911
14.5,-198.06368440515814,818.8251035921083
14.5,-198.5833933963401,819.0454652330437
