v_inf,re,im
15.0,-12669.572681071795,670.0541398430963
15.0,-15739.41909861923,671.1504906203069
15.0,-207.1293167776775,671.5606049695443
15.0,-206.45448395809652,673.0433739095881
15.0,-204.60657210466647,673.1629695332108
15.0,-205.36992058171555,673.4673676045958
15.0,-168.16196358503785,673.4924897410258
15.0,-183.55352476781061,674.3484564108269
15.0,-208.71541928619465,674.4684099843033
15.0,-204.25588326889644,674.8096605738274
15.0,-204.1636884864571,675.0939497354501
15.0,-203.24752312057427,675.4319214650342
15.0,-203.42259327477953,677.0047526274784
15.0,-205.40695375645805,677.1982061141076
15.0,-208.90493894646926,677.8911190128241
15.0,-15453.93438802984,688.7643703814766
15.0,-65.6935898467909,688.8673508934565
15.0,-207.38995862123872,689.7075878193948
15.0,-104.72423613941014,691.2056279264733
15.0,-205.99391718480524,691.7143598790732
15.0,-121.9455605299901,692.4879934298945
15.0,-210.23793196336487,692.6284915722591
15.0,-206.6865734858931,693.3999285605865
15.0,-204.9852785145079,694.0377465620593
15.0,-4.632724326880114,694.8327352255609
15.0,-208.60511316904604,699.5783740328229
15.0,-207.7856421137509,699.6623523376156
15.0,-205.89055500031938,701.8127710305703
15.0,-214.42790088970108,702.0413498605727
15.0,-15342.879330384121,702.5363581457132
15.0,-147.7839004944452,704.3223246359557
15.0,-206.95762295167577,706.7748963806996
15.0,-204.43910877508807,707.7456036440203
15.0,-168.4516151801072,707.8031082246096
15.0,-206.06777897973106,707.9386155538983
15.0,-205.1617774505397,708.0376984071027
15.0,-183.97076062142787,708.5906851376637
15.0,-204.4327428983317,709.4144026536237
15.0,-203.7721349899681,709.4995903130642
15.0,-208.10818427519408,709.6129257577136
15.0,-203.07867590307538,709.8389350207966
15.0,-15393.212165964493,710.7874350788811
15.0,-203.6801819636256,711.4881306690734
15.0,-205.06103053294729,711.8680268231119
15.0,-15635.127039284223,712.5077143402166
15.0,-208.27706835951167,712.9617612176881
15.0,-66.09509963118556,723.1280712541079
15.0,-207.01348485965448,723.853343656367
15.0,-104.66710442034923,725.144005213109
15.0,-206.01274517391064,725.7907493282577
15.0,-122.31246469841324,726.3839810256075
15.0,-209.9192115791559,726.7566480613423
15.0,-206.6180247594026,727.7983300123481
15.0,-204.778060817054,728.7888013102568
15.0,-206.98204436893258,732.5286779827114
15.0,-4.974563674710897,734.0459772612047
15.0,-210.20862125115016,734.703880096134
15.0,-16051.475071900759,735.7030662492494
15.0,-205.47612762410574,736.5281491872701
15.0,-15543.555647688532,736.8133684301376
15.0,-147.9883471981536,738.8376900251243
15.0,-215.57318545251118,739.4560396456271
15.0,-522.8735663055965,740.8108951218352
15.0,-15130.92385783543,741.3839205257971
15.0,-206.92356076140186,742.0110900844473
15.0,-168.73900383472707,742.0811274297447
15.0,-204.30603562641798,742.4031271580233
15.0,-205.09096886239453,742.534383599833
15.0,-184.3821437726321,742.7900917470047
15.0,-205.76957710995634,742.9436453111811
15.0,-204.44281383011725,744.0279591604013
15.0,-203.60044301279422,744.1042019924448
15.0,-202.9093931797774,744.3344133484201
15.0,-207.62076100905233,744.9235991713344
15.0,-204.1660902160157,745.9396823130567
15.0,-204.64575935593885,746.5258208348974
15.0,-207.636993815007,747.9520497031524
15.0,-66.46725887540481,757.4075506089921
15.0,-206.56495033446112,758.0685795141906
15.0,-104.59936341634335,759.0739597106585
15.0,-205.88771253026712,759.7954212259851
15.0,-122.5971783439697,760.2747614485814
15.0,-209.2573544008378,760.9038602614569
15.0,-13533.198999202637,762.2814119069759
15.0,-206.75317743975987,762.4401426719195
15.0,-3723.4045221682745,762.8828616662738
15.0,-204.71884935328748,763.5173320950672
15.0,-206.2554640511026,766.4464522191604
15.0,-271.3252221541909,767.1986238937217
15.0,-5.2544711957372545,767.4022206227089
15.0,-13228.456380687525,768.1174026777452
15.0,-211.27420692249808,768.7862730465132
15.0,-205.29836261230972,771.0501287301548
15.0,-148.20911815638982,773.3464675000193
15.0,-15830.48860661356,775.8107844868828
15.0,-169.00953717249064,776.3319573233046
15.0,-184.76882058718465,776.9480587874133
15.0,-205.1534945477263,777.0110366462337
15.0,-204.22445490294615,777.067149242831
15.0,-206.99270561274113,777.1857999265117
15.0,-205.55271864479764,777.9256903736409
15.0,-204.45773100208044,778.7285886707301
15.0,-203.57283974831455,778.7441343571827
15.0,-215.75524723950033,778.827304855497
15.0,-202.7958011963693,778.9150973967738
15.0,-204.63646559686924,779.9754200430073
15.0,-207.31663550094274,780.3399774996863
15.0,-204.3443653812063,781.4702784625672
15.0,-206.99491703071416,782.9525346080297
15.0,-14121.288772659445,783.492887799402
15.0,-66.81915867331774,791.7009447610847
15.0,-206.07873752050918,792.3607108329705
15.0,-104.51712559506628,793.0006286526119
15.0,-5.472146045057033,793.780195497482
15.0,-205.60713662319947,793.8244185681683
15.0,-122.80269971290433,794.1755594069712
15.0,-208.35759787846658,795.005283405759
15.0,-4708.547706827034,795.9966626713012
15.0,-207.308067549353,797.2509823934118
15.0,-204.71894661972698,798.142369942073
15.0,-205.5344469218289,800.7091276136729
15.0,-5258.446974295931,800.9312218251971
15.0,-212.00599871458502,802.7366413670676
15.0,-205.13979034097954,805.4059030195509
15.0,-15344.813728900053,805.5578577228774
15.0,-148.44425224513878,807.8425806597987
15.0,-1667.3193568156948,808.2044716880202
15.0,-12952.55086768643,809.4420618932639
15.0,-169.2570449355801,810.5665372652848
15.0,-185.1184787021995,811.0746632845476
15.0,-205.3956865144783,811.3806069651858
15.0,-204.2114890074175,811.6674806145619
15.0,-5.622822943832316,812.1044870515688
15.0,-207.11501819318434,812.2866273326374
15.0,-205.03553255964422,812.6920307268497
15.0,-203.7512640155097,813.3249420215785
15.0,-202.77901629172854,813.5327032513514
15.0,-204.33043180223368,813.7543047046199
15.0,-205.20109577368808,814.0272504355552
15.0,-207.2031080964811,815.7051351120502
15.0,-204.2252631835307,816.3007721599187
15.0,-213.83727199571334,817.425704648565
15.0,-206.40535409235508,818.0075831534407
15.0,-5.69822081854058,821.5106123560477
15.0,-12378.271085077067,825.6101618555755
15.0,-67.1524098563219,826.0058276229935
15.0,-4508.305227188109,826.6319109329298
15.0,-205.5779305645233,826.7368559446468
15.0,-104.41928748203544,826.927381713732
15.0,-205.20649511366653,827.9301045383892
15.0,-122.93871832989139,828.0996317131477
15.0,-207.586368761344,828.9852497647694
15.0,-207.90627703153714,831.9496865769656
15.0,-204.67132819438697,832.7385965321214
15.0,-204.98651365195173,835.2470236483948
15.0,-212.45522513333458,836.9737843232294
15.0,-204.88382172870328,839.6613468270732
15.0,-148.68978411661442,842.3198914616094
15.0,-169.48244043068965,844.7955302780043
15.0,-185.42631444714638,845.1814811332198
15.0,-205.5984638256816,845.559633017659
15.0,-204.2432360580728,846.1569540820461
15.0,-204.68402766101414,847.0111638412526
15.0,-207.36659871532686,847.2818221055812
15.0,-203.94153920194006,847.5730730728449
15.0,-16452.100503955637,847.720509555772
15.0,-202.86894557684474,848.1198028012802
15.0,-204.0413826926874,848.8474036433988
15.0,-205.85798643196685,848.9554320717915
15.0,-207.04068692263473,850.9749961675005
15.0,-204.13698059818182,851.0675258788992
15.0,-205.89529902458662,853.0751038707368
15.0,-211.7109845167137,854.4762125287139
15.0,-11480.75887325034,855.0437265019417
15.0,-15767.085177989573,857.4047210723639
15.0,-67.46812057044602,860.322551150021
15.0,-104.30478140284266,860.8547524652753
15.0,-205.0962743690204,861.1897527992203
15.0,-123.01842903325337,862.0549455106042
15.0,-204.72486002808637,862.141904065189
15.0,-207.0158580514899,863.0255393746346
15.0,-208.13276049189994,866.2600921846209
15.0,-204.63720025743302,867.3803441294338
15.0,-204.6608666781828,869.8239727292976
15.0,-1978.4622977823788,871.1587092444643
15.0,-212.99937254244935,871.7856505554471
15.0,-14193.29963231439,872.1021274923519
15.0,-204.48517395809287,873.9393603552315
15.0,-148.93983675096223,876.7743229674569
15.0,-169.69228143509116,879.0266648573718
15.0,-185.69196609807528,879.2785582612407
15.0,-205.69587886480394,879.669220470341
15.0,-204.23665204007392,880.5211487012084
15.0,-204.55225621864912,881.2929761524158
15.0,-203.9889977360664,881.7829024942686
15.0,-207.7779722977029,881.9904636411096
15.0,-203.03167102289567,882.6055068942765
15.0,-206.33366569595336,883.9266041492439
15.0,-204.01143309359756,884.0133077917504
15.0,-204.068414399625,885.7556938697286
15.0,-206.7425085534009,886.355381791939
15.0,-205.41451581896052,888.1479265281876
15.0,-209.86915867561754,890.6541845557877
15.0,-67.76938765204946,894.6513813750905
15.0,-104.1691297985335,894.7807654148373
15.0,-204.6480189158335,895.6802284227414
15.0,-123.05504603884717,896.0438058385173
15.0,-204.20763848640016,896.4726335379613
15.0,-206.5132918661799,897.1140548208964
15.0,-362.8621080913051,897.1850499106931
15.0,-207.90705176524273,900.3993556858928
15.0,-204.6700538631331,902.0308504734343
15.0,-204.4459673093991,904.3313894650742
15.0,-213.8321591003927,906.8735093602712
15.0,-15209.982086708635,907.2789179896002
15.0,-204.0160091118869,908.3382769189964
15.0,-149.18825671903767,911.204735079365
15.0,-169.89697603458376,913.2612533804639
15.0,-185.91803260132383,913.3744719133836
15.0,-205.69271191727245,913.7292895173878
15.0,-204.10362463156545,914.823308801104
15.0,-204.48820293038665,915.489454104365
15.0,-203.99465251079064,915.9815601023117
15.0,-208.23465733288265,916.2734571082647
15.0,-203.1971958727526,916.9640208731603
15.0,-206.8188635090418,918.8534109821676
15.0,-204.1378135072854,919.3660249755849
15.0,-203.91131610139283,920.2553162796682
15.0,-206.4226082040864,921.8998856592136
15.0,-16153.017488351761,922.0153472165634
15.0,-204.95621287956905,923.278993256766
15.0,-6931.060392327222,924.8838350093902
15.0,-208.31336708664114,926.3079047009427
15.0,-15.13758702963646,927.2938685844355
15.0,-12096.459661683986,927.306079763246
15.0,-104.00016607492816,928.7069039777202
15.0,-68.05987530486141,928.9904128940012
15.0,-123.05863180962598,930.064189539073
15.0,-204.19874245143257,930.1842550904331
15.0,-203.69783150237404,930.9088907658298
15.0,-205.980874710769,931.2058792251952
15.0,-207.3247387929747,934.6556395519603
15.0,-15515.575585548213,935.4658865134628
15.0,-204.76825264838072,936.6315842526678
15.0,-204.25407808779963,938.7634452517844
15.0,-214.7573221621487,941.7711735015237
15.0,-203.5658623336157,942.8512997820703
15.0,-149.43042353341116,945.6122099666285
15.0,-186.1099393659558,947.4753810730498
15.0,-170.10470651759786,947.4917333248957
15.0,-205.5525046619712,947.7601419646456
15.0,-203.8296401214043,949.1407915160378
15.0,-204.39463167537625,949.5836947824441
15.0,-208.50789657614686,950.10501454789
15.0,-203.96626816560493,950.146217639494
15.0,-203.3024953790582,951.201200390473
15.0,-13219.051850276937,952.7458126166621
15.0,-207.39238821962678,953.6745077160078
15.0,-204.69542527794513,954.4957614014097
15.0,-203.31417487916175,954.9839619248917
15.0,-206.14147533383434,957.5122059759258
15.0,-15159.686288629571,958.1679360209836
15.0,-204.56254997235524,958.4876405823355
15.0,-206.99820856696968,961.6770348361393
15.0,-103.78769992614087,962.6488401757235
15.0,-68.34031124162514,963.3357163843907
15.0,-123.0344630488978,964.1141851269117
15.0,-203.7202521115816,964.730012633998
15.0,-15580.129722078646,965.3284881273627
15.0,-205.32076904841523,965.3649295817257
15.0,-203.21256064932996,965.4261659898497
15.0,-206.63337601311704,969.1584181986552
15.0,-2556.9079323744822,970.2040018288787
15.0,-204.88067077997874,971.1348576772833
15.0,-204.03530920843642,973.1426506088442
15.0,-215.4581707845708,976.054182147629
15.0,-203.17082474255338,977.4351580336742
15.0,-149.66362846765088,979.9980107553521
15.0,-186.27419531332043,981.583418400979
15.0,-170.3143503679662,981.7067964785203
15.0,-205.23792043159924,981.8219789196011
15.0,-13858.270736176104,981.9825084752938
15.0,-203.45650666541587,983.4709603901215
15.0,-204.1833900735425,983.6701378203267
15.0,-208.31678649555838,983.7055586038317
15.0,-203.842945165534,984.2499763360516
15.0,-15831.86641361193,985.2930302454548
15.0,-203.27556307135055,985.355495183084
15.0,-14850.676477342267,986.0172965916258
15.0,-208.04719269884663,988.2643207621678
15.0,-205.02467859063847,989.3893745396699
15.0,-202.9346185776073,989.9933655881609
15.0,-205.91110883884278,993.0841964838612
15.0,-204.26577212942567,993.7587673902428
15.0,-103.5379459721464,996.6218935887349
15.0,-205.8963248993747,996.9226752607894
15.0,-68.61007402896153,997.687779651421
15.0,-122.98755833274112,998.1953462461609
15.0,-203.2260073672507,999.353837949031
15.0,-204.58885595599753,999.7056628371362
15.0,-202.76104958097176,1000.0109589868764
15.0,-15473.775991086743,1002.7254314811178
15.0,-206.0000611800358,1003.8189350847549
15.0,-204.9135469056153,1005.5426178883747
15.0,-13582.16994090834,1006.7796850674066
15.0,-203.75879439814324,1007.5015927101884
15.0,-215.41980110268122,1009.7718032626633
15.0,-15963.394958497485,1010.2043910732723
15.0,-202.83625761416548,1012.0508431252318
15.0,-149.88547411002847,1014.3626659272683
15.0,-186.4151893916387,1015.6971434970013
15.0,-170.51708354182065,1015.9005500368802
15.0,-204.74971942999585,1016.010780134738
15.0,-207.68115819779567,1017.4632370465937
15.0,-203.03111086154874,1017.8004300973055
15.0,-203.8277477903611,1017.8775019210964
15.0,-203.5136698985558,1018.3266659793657
15.0,-8370.58779140782,1018.391642140837
15.0,-9294.659415923777,1019.20488139446
15.0,-203.0782681203325,1019.5198653428353
15.0,-15226.694148125953,1021.7405891197698
15.0,-208.63904549156075,1022.5265449672609
15.0,-205.2710429478343,1024.2968322657289
15.0,-202.66688023919895,1025.0408756831607
15.0,-205.71666954076642,1028.5296929930716
15.0,-204.08120256245317,1029.0648302914244
15.0,-103.25703415957308,1030.6293715501802
15.0,-68.87260000648781,1032.0474247434408
15.0,-204.99734051819513,1032.1120448577385
15.0,-122.92603558125106,1032.3089081938415
15.0,-202.75028674980726,1034.0700070209825
15.0,-203.89629739001302,1034.212260220916
15.0,-202.35224321239969,1034.6455528373044
15.0,-4799.459298297817,1036.1363708122105
15.0,-15344.004492683978,1036.2793492646697
15.0,-12634.748107519716,1036.5490815360524
15.0,-205.4433126521223,1038.5490117804632
15.0,-4140.690788158018,1039.2384400201288
15.0,-204.77844762271755,1039.9475105080537
15.0,-203.41586338694754,1041.8841182690994
15.0,-214.58996699405625,1043.568725257098
15.0,-202.54746517673152,1046.6676407241598
15.0,-150.09304415984462,1048.7070155603526
15.0,-186.53364716614539,1049.8148930570526
15.0,-170.70406905633018,1050.0746855020632
15.0,-204.15384920248437,1050.422580926378
15.0,-206.8383600880445,1051.5283914979377
15.0,-202.54034109567695,1052.1452291610335
15.0,-203.4272642604144,1052.2108232308024
15.0,-202.91827831792028,1052.5688988435636
15.0,-202.74403113932857,1053.79085341266
15.0,-208.93411386537147,1056.5259814500716
15.0,-205.50162772437673,1059.2280128876714
15.0,-202.48054940370238,1060.1087432905174
15.0,-205.5225461401618,1063.799372476784
15.0,-203.9978151436196,1064.37518035157
15.0,-102.94457956955195,1064.6758110620751
15.0,-69.13392431690104,1066.413988056577
15.0,-122.8590137403349,1066.4530044887995
15.0,-204.28138177957447,1067.2520345584414
15.0,-203.27898326164055,1068.8150884197244
15.0,-202.32651150487885,1068.8713229980015
15.0,-201.98312231716469,1069.3117363543877
15.0,-204.96422112318874,1073.3121825611502
15.0,-204.4753483629759,1074.5007991339137
15.0,-203.03052173024327,1076.3278910481677
15.0,-213.43409369761008,1077.7844179679407
15.0,-202.27465895502402,1081.2730737199304
15.0,-150.28358083857634,1083.0328410347277
15.0,-186.62883516627107,1083.9375763955309
15.0,-170.87053226002914,1084.2345640416213
15.0,-203.56716279798889,1085.1046577052502
15.0,-205.9531584129823,1085.8721032225512
15.0,-201.9408658211419,1086.5917169668342
15.0,-202.94854167721832,1086.6221594225958
15.0,-202.29735930629326,1087.0864729730447
15.0,-202.35132467831923,1088.2216170466263
15.0,-12.111453328587693,1088.8830439096105
15.0,-208.81872379954766,1090.5215652607483
15.0,-205.75871203569037,1094.1859535243045
15.0,-202.37033726034895,1095.1796708825082
15.0,-102.60280030501899,1098.7701175973023
15.0,-205.29255835065118,1098.891396366125
15.0,-203.9694490508636,1099.6716446591436
15.0,-122.79431736035643,1100.622265626759
15.0,-69.4026871896046,1100.7797647121051
15.0,-203.71087003859836,1102.33157636193
15.0,-202.7330861648458,1103.4680262874347
15.0,-201.97741468419258,1103.7340019582673
15.0,-201.64365056757393,1104.0021625983065
15.0,-204.5740525190291,1108.0818332009453
15.0,-15163.145492376083,1108.612840769783
15.0,-204.09265551876842,1109.3047411410123
15.0,-202.64509227726657,1110.8303091940697
15.0,-212.30856502274546,1112.3653691061895
15.0,-201.9887698359441,1115.8812144848946
15.0,-150.4550533868874,1117.3424984468888
15.0,-186.70146165325593,1118.0680268272295
15.0,-171.0156182391846,1118.385767618177
15.0,-203.10989126915413,1120.0504769272177
15.0,-205.10764950459753,1120.4129025497575
15.0,-202.41436425937516,1121.1660744000274
15.0,-201.31843944502,1121.228376444317
15.0,-201.73366733071987,1121.747341087309
15.0,-201.9839194696887,1122.8103205760624
15.0,-208.41523020720186,1124.7440308588118
15.0,-206.07630885092468,1129.1571637257045
15.0,-202.3326528286859,1130.2336312354862
15.0,-15563.329231959364,1132.8280888554336
15.0,-102.23682684532292,1132.918046673967
15.0,-205.0209152948729,1133.8677314694448
15.0,-122.73551193733167,1134.8094010714951
15.0,-203.92119664151386,1134.9403176320873
15.0,-69.67667002532332,1135.1336766946924
15.0,-203.23771712857163,1137.3485067675383
15.0,-202.2565577616522,1138.145972344993
15.0,-201.6938799642957,1138.6109306688331
15.0,-201.33441651297844,1138.7238352910306
15.0,-204.27178589397414,1142.8468753635525
15.0,-203.75257615763027,1144.3838076834775
15.0,-202.25427530332314,1145.3413940465557
15.0,-211.3671201291168,1147.1491806431125
15.0,-201.68267428145265,1150.5248512953926
15.0,-150.60612884983917,1151.6384572298232
15.0,-186.75424020023453,1152.208781346521
15.0,-171.141193005717,1152.532209907704
15.0,-204.336426778446,1155.0221569666535
15.0,-202.8813342949667,1155.2410621351366
15.0,-14466.862859921675,1155.5513821484212
15.0,-201.853244322012,1155.8518891694794
15.0,-200.76051738584715,1156.0280095031112
15.0,-15779.466503958123,1156.329852578926
15.0,-201.2258574777352,1156.5111913074504
15.0,-201.69378307571836,1157.5154545646876
15.0,-207.91523132582128,1159.241023507874
15.0,-16088.215946748369,1161.0561752283404
15.0,-206.46371889001114,1164.1144289608542
15.0,-202.3598266885176,1165.248363722175
15.0,-101.84713266101218,1167.1260137461966
15.0,-204.7223119307976,1168.8509046723361
15.0,-122.68249197689974,1169.0095513146891
15.0,-69.95676972647125,1169.473369991132
15.0,-203.7970704625911,1170.156623114917
15.0,-14694.551675271383,1171.5319773221258
15.0,-14220.826554346504,1172.1530057748223
15.0,-202.81974417014737,1172.3222017518724
15.0,-201.834851717689,1172.8396337772945
15.0,-201.07720782882262,1173.4559599067416
15.0,-201.424870338442,1173.4751367260099
15.0,-204.0496778294196,1177.6102119611423
15.0,-10.042687380619293,1179.3412301521018
15.0,-203.6156555340078,1179.6447200973257
15.0,-201.75623156600713,1179.897853669291
15.0,-210.6047515406494,1181.970606871637
15.0,-201.37817322894813,1185.2308697007913
15.0,-150.7359964120272,1185.9231471697499
15.0,-186.79068428387674,1186.3610492791809
15.0,-171.2499950275966,1186.6750536365453
15.0,-203.79737709341302,1189.5444771503826
15.0,-202.72575652580832,1190.639234090849
15.0,-201.332316006329,1190.7191587282662
15.0,-200.30029898004852,1190.941649935043
15.0,-200.7844465623272,1191.3565613944863
15.0,-201.49196896403788,1192.2876137316553
15.0,-207.43736461842772,1193.948260498559
15.0,-206.89792380157073,1199.0390279850944
15.0,-202.43293873758603,1200.2000884309932
15.0,-7813.412781816402,1200.8626566420307
15.0,-101.4359898141011,1201.4094106160528
15.0,-122.63534498537294,1203.2205691189574
15.0,-70.24870096829876,1203.7880750859094
15.0,-204.42656970810313,1203.9587436657482
15.0,-203.58968410161415,1205.318418290154
15.0,-202.4429478245074,1207.286586678416
15.0,-201.4289678064127,1207.560444773344
15.0,-200.8324985371517,1208.1510292658834
15.0,-201.16910694601458,1208.349142140998
15.0,-15411.373484762094,1209.4638915142173
15.0,-203.90688110024806,1212.3631839877446
15.0,-13342.377942074218,1214.0168703834613
15.0,-201.2261579302483,1214.6552917744912
15.0,-203.63919546671974,1214.8954252946808
15.0,-209.89655366063243,1216.7570458108798
15.0,-201.10867484291248,1220.001202174883
15.0,-150.84432412235464,1220.1988531998331
15.0,-186.8144379341999,1220.5249104374882
15.0,-171.34339155913483,1220.8132981691892
15.0,-203.56185983895483,1224.1429370875514
15.0,-200.93877411985258,1225.6981827875813
15.0,-199.9450535485319,1225.9292741919178
15.0,-202.4909212928981,1226.0133456353494
15.0,-200.4172275561534,1226.2706382523515
15.0,-201.3614885153962,1227.0881787297717
15.0,-207.01977005458568,1228.778530091672
15.0,-9.44287505537617,1233.629578691989
15.0,-207.3304465303523,1233.941029280084
15.0,-202.51396333968066,1235.0774947211444
15.0,-101.01725914177422,1235.7884879822982
15.0,-15504.906034856318,1236.5903688866886
15.0,-122.59506071293916,1237.4407867218445
15.0,-15208.68634203789,1237.5380192711975
15.0,-70.55214024489776,1238.0585873690177
15.0,-204.22577941791047,1239.2532316071677
15.0,-203.3014696908634,1240.4500810038094
15.0,-202.12798685086508,1242.2555500106048
15.0,-201.01535952066226,1242.3419810585665
15.0,-200.5312304505767,1242.8535514154894
15.0,-200.94617722383637,1243.2188984629463
15.0,-203.82867014802747,1247.0678557813503
15.0,-15568.744150329425,1247.2834814970922
15.0,-200.80036123782753,1249.5733318658354
15.0,-203.7042082661286,1250.1498640710681
15.0,-209.13739307031017,1251.6033451228943
15.0,-150.93109895240167,1254.4675173553317
15.0,-186.82873723793975,1254.6990741900474
15.0,-200.89815922432737,1254.8170875256135
15.0,-171.42066721030233,1254.9458771734373
15.0,-203.44740625255622,1258.8062688913278
15.0,-13802.50130789561,1259.3691031338221
15.0,-200.66358967955424,1260.7122641597255
15.0,-199.69134547187016,1260.9612173951614
15.0,-200.13493190370332,1261.2467297769579
15.0,-202.327935017677,1261.3464120762424
15.0,-201.2653639733023,1261.9014630249926
15.0,-2928.1681475720534,1262.4999690522252
15.0,-206.65023670717778,1263.65915672665
15.0,-9.099652237492753,1268.2888764787135
15.0,-207.7018297179743,1268.8704931444902
15.0,-202.5644198477788,1269.9024389592835
15.0,-100.61843113996387,1270.2794302775433
15.0,-122.56277568590336,1271.6683421645423
15.0,-70.85408090798833,1272.2613931232722
15.0,-204.2591796896562,1274.6672695449101
15.0,-202.92617390233195,1275.6266494819326
15.0,-201.88135487758112,1277.196096998453
15.0,-200.61298677243215,1277.2180868900314
15.0,-200.18873291550247,1277.6395902916424
15.0,-200.73468008593045,1278.0962995421899
15.0,-203.74449193467763,1281.703248942463
15.0,-200.5207626633775,1284.5849053250486
15.0,-203.76446560595792,1285.4631583411756
15.0,-14284.532047981511,1285.573307891792
15.0,-208.42521500464727,1286.6376029203682
15.0,-150.99632016975164,1288.730764574917
15.0,-186.83518434606725,1288.8818400997734
15.0,-171.48021866772316,1289.072967442317
15.0,-200.75426967394299,1289.650010962578
15.0,-8.939610348899683,1291.6844563485388
15.0,-12253.71238179384,1293.4498123793562
15.0,-203.38354627717948,1293.492239051392
15.0,-200.47896356575177,1295.7328256387127
15.0,-199.5319193942038,1296.0179056196635
15.0,-199.94883404506956,1296.2728201450072
15.0,-202.2738531655312,1296.6432818365354
15.0,-201.17220941895178,1296.7643668800972
15.0,-206.28946228039868,1298.5460769555934
15.0,-3339.222292911086,1299.731448941959
15.0,-3795.868800167626,1302.8154895756609
15.0,-207.96941488382757,1303.903631818178
15.0,-202.57641187810978,1304.7142003104075
15.0,-100.27869718493673,1304.8877526418505
15.0,-122.53934417350925,1305.9012025815234
15.0,-71.12498552012315,1306.3776446789823
15.0,-8.86026821371873,1308.1905314446399
15.0,-204.52839850128697,1310.0288301049259
15.0,-202.57742649088746,1310.9414605277138
15.0,-201.65040215109047,1312.0932481777802
15.0,-200.26675000993637,1312.1948434953667
15.0,-199.8687875934202,1312.5414162776124
15.0,-200.54676671008582,1313.012089509172
15.0,-203.6016818703627,1316.3423605349326
15.0,-200.41070971974037,1319.6248773671261
15.0,-8.816070063092946,1320.2626024979095
15.0,-203.78984548719424,1320.9029972049038
15.0,-207.94206716700296,1321.7754090127314
15.0,-151.039902208002,1322.9901186401396
15.0,-186.83503935021196,1323.0732061184121
15.0,-171.52069057007554,1323.195720159681
15.0,-200.659997602402,1324.470278898215
15.0,-15773.518647358658,1326.1741188422172
15.0,-203.3512003359622,1328.2070615871971
15.0,-8.78690479651652,1329.3581522741817
15.0,-200.37287812852475,1330.755543759629
15.0,-199.4638297309078,1331.088232688228
15.0,-199.86348521252978,1331.3344786708685
15.0,-201.12882029098185,1331.7210547744219
15.0,-202.28321904050574,1331.8929304695016
15.0,-205.88883127412367,1333.4406077404033
15.0,-8.771694325904832,1336.382015256209
15.0,-208.1245217755466,1339.0848787977968
15.0,-202.56832114988725,1339.5378827304726
15.0,-100.04553150585608,1339.5999546793118
15.0,-122.52519158714307,1340.1374064231543
15.0,-71.31968095744665,1340.4055974537744
15.0,-12741.331739910613,1341.8138601641933
15.0,-8.760297346548354,1341.9189273844372
15.0,-4028.116262828642,1344.7905815005422
15.0,-204.94408897818352,1345.2664302963913
15.0,-202.38724205018852,1346.309520679205
15.0,-8.753515550231885,1346.3566868613218
15.0,-201.39812959137782,1347.0109184074731
15.0,-200.01741867618034,1347.2463047202195
15.0,-199.62855657774182,1347.5380359618969
15.0,-200.4105270990912,1347.9749268593378
15.0,-15081.084835796017,1348.9391616946855
15.0,-8.749830378420576,1349.9549342476041
15.0,-203.4560647929899,1351.0482814283475
15.0,-8.747568455597195,1352.8700395377732
15.0,-200.45715046238553,1354.6059027846677
15.0,-8.746498965681605,1355.0715411690985
15.0,-203.78406943099432,1356.5183192921688
15.0,-8.742488404699909,1356.779433865458
15.0,-207.71605290286385,1356.8591350632455
15.0,-151.0617349600295,1357.2471080202474
15.0,-186.83239897681906,1357.2732001212134
15.0,-171.54117852044783,1357.315698000782
15.0,-8.746859870179286,1358.4138280203044
15.0,-200.56822009040027,1359.2786305464597
15.0,-8.747254992931857,1359.9230138839443
15.0,-8.747884725380661,1361.400261345153
15.0,-8.748941300116185,1362.7240769413622
15.0,-203.36881501115218,1362.9531044942566
15.0,-8.750400014550605,1363.895067654804
15.0,-8.752031845452315,1364.929894998687
15.0,-200.3491012721179,1365.7750516201786
15.0,-8.753816666694163,1365.8452880265825
15.0,-199.49310663624448,1366.160479076408
15.0,-199.88353446716087,1366.418626607755
15.0,-8.755740465320415,1366.654563932148
15.0,-201.19832271874282,1366.739245767386
15.0,-202.31711374933028,1367.1399097826134
15.0,-8.757163492095666,1367.3626069252543
15.0,-8.752464837784592,1367.8126466210435
15.0,-8.75786107609773,1368.0561084353517
15.0,-205.42630002767558,1368.3971654764243
15.0,-8.760600537096977,1368.571822058148
15.0,-8.760825337895504,1369.0098732050044
15.0,-8.76118524069524,1369.351451887856
15.0,-8.764356203301462,1369.6789919931043
15.0,-8.76638082374134,1370.0030679955773
15.0,-8.770185938530524,1370.2760876574473
15.0,-8.77019436879174,1370.4890281563673
15.0,-8.754428034713328,1370.617690480344
15.0,-8.76549391638743,1370.6367646914352
15.0,-8.767252983402384,1371.2648981871853
15.0,-8.750126314136537,1371.7467439004567
15.0,-8.749904828415666,1372.3588241247196
15.0,-8.74997396977378,1372.808168480809
15.0,-8.74982992635409,1373.0454739111715
15.0,-8.749867884018173,1373.2532430731505
15.0,-8.750142532864167,1373.4731038098464
15.0,-8.749955179781939,1373.9920547284512
15.0,-8.74985765101742,1374.208527398642
15.0,-8.74983683700156,1374.2845079339684
